GAME_ID,home_team,away_team,hs_minutes,hs_FGM,hs_FGA,hs_3PM,hs_3PA,hs_FTM,hs_FTA,hs_OREB,hs_DREB,hs_AST,hs_STL,hs_BLK,hs_TO,hs_FOUL,ht_minutes,ht_FGM,ht_FGA,ht_3PM,ht_3PA,ht_FTM,ht_FTA,ht_OREB,ht_DREB,ht_AST,ht_STL,ht_BLK,ht_TO,ht_FOUL,as_minutes,as_FGM,as_FGA,as_3PM,as_3PA,as_FTM,as_FTA,as_OREB,as_DREB,as_AST,as_STL,as_BLK,as_TO,as_FOUL,at_minutes,at_FGM,at_FGA,at_3PM,at_3PA,at_FTM,at_FTA,at_OREB,at_DREB,at_AST,at_STL,at_BLK,at_TO,at_FOUL
22300502,DEN,DET,85:17:00,20,32,3,11,7,7,1,9,12,2,4,1,3,120:00:00,25,40,4,13,11,13,1,16,18,2,6,2,4,67:29:00,11,25,3,9,3,5,1,8,7,1,0,3,6,120:00:00,23,45,7,15,4,7,5,13,16,1,0,4,8
22300504,GSW,TOR,70:16:00,13,29,2,12,2,2,1,6,7,0,1,5,2,120:00:00,20,52,5,25,4,4,9,12,12,1,1,6,5,84:04:00,24,40,7,14,2,5,5,18,20,3,1,2,3,120:00:00,32,52,10,21,2,5,6,22,23,4,3,2,6
22300502,DEN,DET,85:17:00,20,32,3,11,7,7,1,9,12,2,4,1,3,120:00:00,25,40,4,13,11,13,1,16,18,2,6,2,4,67:29:00,11,25,3,9,3,5,1,8,7,1,0,3,6,120:00:00,23,45,7,15,4,7,5,13,16,1,0,4,8
22300505,LAL,LAC,80:39:00,15,27,3,7,4,6,3,12,6,1,0,9,3,120:00:00,20,40,5,14,4,6,4,16,11,2,4,10,6,84:50:00,14,30,5,13,8,10,5,8,8,5,3,5,6,120:00:00,18,41,6,14,11,13,5,12,10,6,4,5,8
22300497,CLE,SAS,66:22:00,10,24,2,11,5,5,4,10,7,2,0,3,2,120:00:00,22,46,10,25,8,8,6,16,13,3,2,6,7,67:03:00,13,26,6,11,5,6,0,11,9,2,2,4,3,120:00:00,21,44,8,18,6,8,4,17,10,4,2,6,7
22300503,PHX,MEM,88:27:00,21,39,6,11,5,8,4,15,13,2,1,5,5,120:00:00,25,49,7,17,6,9,5,21,15,2,2,7,13,64:44:00,14,31,5,13,4,6,3,13,12,1,1,6,8,120:00:00,22,50,8,24,6,10,6,20,16,3,2,9,12
22300505,LAL,LAC,80:39:00,15,27,3,7,4,6,3,12,6,1,0,9,3,120:00:00,20,40,5,14,4,6,4,16,11,2,4,10,6,84:50:00,14,30,5,13,8,10,5,8,8,5,3,5,6,120:00:00,18,41,6,14,11,13,5,12,10,6,4,5,8
22300499,ORL,ATL,76:30:00,14,28,7,14,4,5,2,10,5,2,0,2,8,120:00:00,19,44,7,18,6,11,3,18,9,4,0,5,12,84:52:00,19,35,1,8,6,9,1,17,10,2,2,5,5,120:00:00,25,44,4,13,6,9,2,23,13,4,4,5,9
22300498,BKN,POR,72:43:00,9,20,3,11,8,10,2,12,7,1,4,6,4,120:00:00,18,39,5,17,11,14,4,20,13,4,4,9,11,81:25:00,14,33,5,10,4,6,1,9,6,3,1,4,7,120:00:00,17,44,7,15,9,12,4,13,8,4,1,6,11
22300501,DAL,MIN,85:27:00,19,35,5,13,6,11,6,10,10,2,5,3,11,120:00:00,23,44,6,17,8,13,6,13,10,3,7,5,14,81:27:00,15,34,3,5,10,15,9,10,8,1,0,5,9,120:00:00,20,46,4,12,12,19,11,15,10,3,0,5,12
22300498,BKN,POR,72:43:00,9,20,3,11,8,10,2,12,7,1,4,6,4,120:00:00,18,39,5,17,11,14,4,20,13,4,4,9,11,81:25:00,14,33,5,10,4,6,1,9,6,3,1,4,7,120:00:00,17,44,7,15,9,12,4,13,8,4,1,6,11
22300504,GSW,TOR,70:16:00,13,29,2,12,2,2,1,6,7,0,1,5,2,120:00:00,20,52,5,25,4,4,9,12,12,1,1,6,5,84:04:00,24,40,7,14,2,5,5,18,20,3,1,2,3,120:00:00,32,52,10,21,2,5,6,22,23,4,3,2,6
22300499,ORL,ATL,76:30:00,14,28,7,14,4,5,2,10,5,2,0,2,8,120:00:00,19,44,7,18,6,11,3,18,9,4,0,5,12,84:52:00,19,35,1,8,6,9,1,17,10,2,2,5,5,120:00:00,25,44,4,13,6,9,2,23,13,4,4,5,9
22300500,SAC,NOP,75:43:00,10,29,4,13,3,4,1,6,9,1,0,4,4,120:00:00,17,43,8,23,5,6,1,8,14,3,1,5,5,78:52:00,21,34,8,13,5,6,2,15,12,1,2,3,2,120:00:00,29,46,9,16,5,6,5,24,19,1,3,6,6
22300503,PHX,MEM,88:27:00,21,39,6,11,5,8,4,15,13,2,1,5,5,120:00:00,25,49,7,17,6,9,5,21,15,2,2,7,13,64:44:00,14,31,5,13,4,6,3,13,12,1,1,6,8,120:00:00,22,50,8,24,6,10,6,20,16,3,2,9,12
22300494,WAS,NYK,78:21:00,13,28,2,9,6,10,4,7,8,3,1,8,6,120:00:00,16,41,3,15,8,13,9,13,11,3,2,14,8,84:49:00,17,32,5,13,12,13,6,17,11,6,1,9,7,120:00:00,22,42,7,18,12,13,7,18,14,8,1,10,11
22300495,PHI,UTA,79:20:00,11,32,3,14,9,12,4,5,10,6,5,4,4,120:00:00,21,54,5,21,10,15,11,8,17,7,5,4,10,74:23:00,17,28,2,8,6,7,3,14,9,2,2,7,6,120:00:00,22,40,2,12,12,13,4,18,15,3,2,13,11
22300493,IND,BOS,77:17:00,10,29,3,15,6,7,3,9,5,6,0,2,3,120:00:00,18,45,4,19,9,13,6,12,9,9,0,5,5,79:59:00,20,36,7,18,0,0,3,16,10,1,1,9,6,120:00:00,24,45,10,23,0,0,7,23,13,3,2,12,12
22300496,HOU,MIL,78:48:00,13,29,3,9,10,11,3,18,7,3,1,0,5,120:00:00,22,44,6,14,13,15,3,23,13,4,1,2,8,78:57:00,12,30,2,12,8,11,2,10,7,1,0,4,7,120:00:00,15,38,4,17,9,13,2,17,9,2,1,5,10
22300494,WAS,NYK,78:21:00,13,28,2,9,6,10,4,7,8,3,1,8,6,120:00:00,16,41,3,15,8,13,9,13,11,3,2,14,8,84:49:00,17,32,5,13,12,13,6,17,11,6,1,9,7,120:00:00,22,42,7,18,12,13,7,18,14,8,1,10,11
22300495,PHI,UTA,79:20:00,11,32,3,14,9,12,4,5,10,6,5,4,4,120:00:00,21,54,5,21,10,15,11,8,17,7,5,4,10,74:23:00,17,28,2,8,6,7,3,14,9,2,2,7,6,120:00:00,22,40,2,12,12,13,4,18,15,3,2,13,11
22300493,IND,BOS,77:17:00,10,29,3,15,6,7,3,9,5,6,0,2,3,120:00:00,18,45,4,19,9,13,6,12,9,9,0,5,5,79:59:00,20,36,7,18,0,0,3,16,10,1,1,9,6,120:00:00,24,45,10,23,0,0,7,23,13,3,2,12,12
22300496,HOU,MIL,78:48:00,13,29,3,9,10,11,3,18,7,3,1,0,5,120:00:00,22,44,6,14,13,15,3,23,13,4,1,2,8,78:57:00,12,30,2,12,8,11,2,10,7,1,0,4,7,120:00:00,15,38,4,17,9,13,2,17,9,2,1,5,10
22300479,BOS,UTA,87:43:00,17,35,9,19,14,16,0,24,13,2,5,5,5,120:00:00,23,45,11,24,14,16,3,28,14,4,5,6,7,71:47:00,12,32,3,10,4,6,4,11,10,4,1,5,6,120:00:00,15,49,4,20,6,8,7,20,11,6,1,9,11
22300485,HOU,MIN,88:02:00,14,35,6,12,5,6,1,13,10,1,0,6,4,120:00:00,17,42,7,15,5,7,2,17,10,2,0,10,6,86:13:00,16,34,4,11,8,9,3,12,7,3,2,6,5,120:00:00,21,45,5,15,9,11,5,22,12,9,3,7,9
22300488,DEN,ORL,81:41:00,19,34,3,11,6,6,3,15,10,4,0,4,4,120:00:00,27,52,6,20,7,8,6,21,14,4,0,5,10,71:42:00,14,32,6,11,5,9,5,14,7,2,1,6,5,120:00:00,19,47,9,21,7,13,7,17,12,3,2,7,9
22300489,PHX,MIA,82:12:00,23,37,10,19,0,0,2,12,11,3,1,4,5,120:00:00,25,47,10,21,2,2,5,16,15,5,2,4,10,83:03:00,12,26,2,6,5,5,2,10,9,1,0,6,4,120:00:00,18,39,6,15,13,14,4,15,15,1,1,6,8
22300484,CHI,CHA,81:26:00,13,24,1,7,4,4,4,15,10,3,2,7,3,120:00:00,19,38,3,13,6,7,4,21,13,3,3,9,6,73:30:00,12,31,5,15,1,2,5,9,5,3,0,4,7,120:00:00,17,47,6,19,1,2,8,14,11,4,1,7,12
22300488,DEN,ORL,81:41:00,19,34,3,11,6,6,3,15,10,4,0,4,4,120:00:00,27,52,6,20,7,8,6,21,14,4,0,5,10,71:42:00,14,32,6,11,5,9,5,14,7,2,1,6,5,120:00:00,19,47,9,21,7,13,7,17,12,3,2,7,9
22300480,IND,ATL,73:58:00,22,30,4,7,3,3,2,11,17,2,3,6,5,120:00:00,31,44,9,16,7,9,4,19,23,3,3,9,12,83:38:00,17,41,4,15,5,7,5,5,6,3,0,3,3,120:00:00,19,50,5,20,11,15,8,10,9,5,1,4,7
22300487,DAL,POR,82:08:00,19,31,5,10,3,5,4,17,12,4,3,9,3,120:00:00,26,47,7,18,3,6,5,21,15,4,3,10,10,84:08:00,17,34,7,13,6,8,2,13,14,4,1,5,5,120:00:00,18,44,7,17,10,12,2,18,16,6,2,8,7
22300479,BOS,UTA,87:43:00,17,35,9,19,14,16,0,24,13,2,5,5,5,120:00:00,23,45,11,24,14,16,3,28,14,4,5,6,7,71:47:00,12,32,3,10,4,6,4,11,10,4,1,5,6,120:00:00,15,49,4,20,6,8,7,20,11,6,1,9,11
22300487,DAL,POR,82:08:00,19,31,5,10,3,5,4,17,12,4,3,9,3,120:00:00,26,47,7,18,3,6,5,21,15,4,3,10,10,84:08:00,17,34,7,13,6,8,2,13,14,4,1,5,5,120:00:00,18,44,7,17,10,12,2,18,16,6,2,8,7
22300482,CLE,WAS,74:22:00,11,22,4,8,7,10,5,11,6,2,0,6,3,120:00:00,19,42,7,18,7,10,6,19,13,5,0,8,7,77:16:00,10,25,5,12,3,3,1,7,8,1,3,7,6,120:00:00,15,37,7,18,3,3,1,16,10,1,7,10,9
22300492,SAC,TOR,75:26:00,20,33,9,13,1,4,8,14,10,2,0,6,6,120:00:00,30,55,14,27,3,7,8,20,22,3,0,6,11,83:17:00,13,30,4,10,8,8,3,13,10,2,3,6,4,120:00:00,19,42,5,17,14,15,3,16,11,3,3,7,7
22300491,LAL,MEM,90:09:00,21,47,7,15,3,5,5,6,14,7,1,4,5,120:00:00,24,53,8,17,3,5,6,14,15,10,1,4,6,82:03:00,20,31,9,15,6,7,0,16,11,1,2,8,6,120:00:00,21,40,9,20,7,8,2,24,14,2,2,12,9
22300490,GSW,DET,71:43:00,10,26,1,11,8,9,2,13,10,1,2,7,2,120:00:00,19,41,3,15,9,12,5,24,12,2,3,11,7,70:48:00,13,28,2,10,1,1,5,9,5,2,1,3,5,120:00:00,20,53,5,23,1,2,7,15,11,7,2,6,10
22300490,GSW,DET,71:43:00,10,26,1,11,8,9,2,13,10,1,2,7,2,120:00:00,19,41,3,15,9,12,5,24,12,2,3,11,7,70:48:00,13,28,2,10,1,1,5,9,5,2,1,3,5,120:00:00,20,53,5,23,1,2,7,15,11,7,2,6,10
22300485,HOU,MIN,88:02:00,14,35,6,12,5,6,1,13,10,1,0,6,4,120:00:00,17,42,7,15,5,7,2,17,10,2,0,10,6,86:13:00,16,34,4,11,8,9,3,12,7,3,2,6,5,120:00:00,21,45,5,15,9,11,5,22,12,9,3,7,9
22300483,PHI,NYK,89:06:00,17,39,4,10,11,12,4,14,13,2,4,6,5,120:00:00,19,44,4,12,13,14,5,16,13,3,5,6,7,83:24:00,17,33,8,12,12,13,1,11,7,3,2,2,7,120:00:00,25,48,13,21,12,13,4,19,15,4,4,3,10
22300492,SAC,TOR,75:26:00,20,33,9,13,1,4,8,14,10,2,0,6,6,120:00:00,30,55,14,27,3,7,8,20,22,3,0,6,11,83:17:00,13,30,4,10,8,8,3,13,10,2,3,6,4,120:00:00,19,42,5,17,14,15,3,16,11,3,3,7,7
22300489,PHX,MIA,82:12:00,23,37,10,19,0,0,2,12,11,3,1,4,5,120:00:00,25,47,10,21,2,2,5,16,15,5,2,4,10,83:03:00,12,26,2,6,5,5,2,10,9,1,0,6,4,120:00:00,18,39,6,15,13,14,4,15,15,1,1,6,8
22300486,NOP,LAC,75:54:00,11,27,3,7,5,6,1,13,8,1,3,4,6,120:00:00,15,43,6,15,5,8,4,18,9,2,3,4,7,71:51:00,15,29,6,14,6,7,2,17,11,1,2,2,6,120:00:00,21,43,7,21,7,9,4,23,15,4,4,4,7
22300481,BKN,OKC,69:29:00,14,25,7,13,10,11,4,11,11,2,1,3,5,120:00:00,26,47,10,21,13,15,8,19,19,7,1,6,12,78:20:00,16,29,1,7,7,9,2,11,13,1,1,5,10,120:00:00,19,42,2,15,7,9,3,11,14,2,1,8,13
22300483,PHI,NYK,89:06:00,17,39,4,10,11,12,4,14,13,2,4,6,5,120:00:00,19,44,4,12,13,14,5,16,13,3,5,6,7,83:24:00,17,33,8,12,12,13,1,11,7,3,2,2,7,120:00:00,25,48,13,21,12,13,4,19,15,4,4,3,10
22300484,CHI,CHA,81:26:00,13,24,1,7,4,4,4,15,10,3,2,7,3,120:00:00,19,38,3,13,6,7,4,21,13,3,3,9,6,73:30:00,12,31,5,15,1,2,5,9,5,3,0,4,7,120:00:00,17,47,6,19,1,2,8,14,11,4,1,7,12
22300480,IND,ATL,73:58:00,22,30,4,7,3,3,2,11,17,2,3,6,5,120:00:00,31,44,9,16,7,9,4,19,23,3,3,9,12,83:38:00,17,41,4,15,5,7,5,5,6,3,0,3,3,120:00:00,19,50,5,20,11,15,8,10,9,5,1,4,7
22300481,BKN,OKC,69:29:00,14,25,7,13,10,11,4,11,11,2,1,3,5,120:00:00,26,47,10,21,13,15,8,19,19,7,1,6,12,78:20:00,16,29,1,7,7,9,2,11,13,1,1,5,10,120:00:00,19,42,2,15,7,9,3,11,14,2,1,8,13
22300482,CLE,WAS,74:22:00,11,22,4,8,7,10,5,11,6,2,0,6,3,120:00:00,19,42,7,18,7,10,6,19,13,5,0,8,7,77:16:00,10,25,5,12,3,3,1,7,8,1,3,7,6,120:00:00,15,37,7,18,3,3,1,16,10,1,7,10,9
22300491,LAL,MEM,90:09:00,21,47,7,15,3,5,5,6,14,7,1,4,5,120:00:00,24,53,8,17,3,5,6,14,15,10,1,4,6,82:03:00,20,31,9,15,6,7,0,16,11,1,2,8,6,120:00:00,21,40,9,20,7,8,2,24,14,2,2,12,9
22300486,NOP,LAC,75:54:00,11,27,3,7,5,6,1,13,8,1,3,4,6,120:00:00,15,43,6,15,5,8,4,18,9,2,3,4,7,71:51:00,15,29,6,14,6,7,2,17,11,1,2,2,6,120:00:00,21,43,7,21,7,9,4,23,15,4,4,4,7
22300477,SAS,MIL,72:47:00,16,31,3,14,6,6,3,11,7,4,2,6,1,120:00:00,23,47,6,21,7,7,4,18,15,6,4,7,6,81:40:00,20,34,5,12,5,5,1,14,15,4,2,5,3,120:00:00,25,49,8,21,6,6,3,17,19,4,3,8,7
22300478,GSW,DEN,74:20:00,17,29,7,15,8,10,1,9,14,2,2,2,2,120:00:00,23,46,7,19,10,12,4,12,16,3,3,5,7,78:08:00,23,33,4,8,5,6,3,13,15,4,2,2,7,120:00:00,29,47,5,13,7,8,5,16,20,5,3,4,9
22300478,GSW,DEN,74:20:00,17,29,7,15,8,10,1,9,14,2,2,2,2,120:00:00,23,46,7,19,10,12,4,12,16,3,3,5,7,78:08:00,23,33,4,8,5,6,3,13,15,4,2,2,7,120:00:00,29,47,5,13,7,8,5,16,20,5,3,4,9
22300477,SAS,MIL,72:47:00,16,31,3,14,6,6,3,11,7,4,2,6,1,120:00:00,23,47,6,21,7,7,4,18,15,6,4,7,6,81:40:00,20,34,5,12,5,5,1,14,15,4,2,5,3,120:00:00,25,49,8,21,6,6,3,17,19,4,3,8,7
22300472,DAL,POR,79:24:00,21,34,6,14,14,17,2,11,13,7,3,3,6,120:00:00,26,42,7,16,19,25,4,14,15,7,3,5,10,65:36:00,7,25,2,9,5,7,6,5,5,1,1,12,11,120:00:00,16,41,5,18,10,12,7,13,10,1,1,14,20
22300471,MIN,NOP,82:19:00,14,28,3,8,5,7,1,3,11,3,1,3,7,120:00:00,17,41,5,16,7,10,2,9,14,4,3,4,7,76:40:00,18,27,4,8,7,9,1,13,11,1,1,5,7,120:00:00,22,37,6,14,9,11,3,19,13,3,2,6,10
22300470,MEM,TOR,78:34:00,14,34,2,10,4,4,3,10,11,1,1,5,7,120:00:00,19,50,6,20,4,4,4,15,13,3,2,7,11,82:30:00,17,34,5,9,11,13,2,14,8,2,3,3,4,120:00:00,22,46,7,14,11,13,4,23,12,3,3,6,7
22300468,NYK,CHI,86:46:00,15,30,7,14,3,3,3,17,10,2,3,11,4,120:00:00,19,41,10,19,3,3,4,20,12,3,4,12,8,84:37:00,17,34,8,15,5,7,2,12,9,5,1,6,4,120:00:00,20,43,8,17,7,9,3,16,12,6,4,7,7
22300475,LAL,MIA,83:48:00,8,22,1,9,10,12,2,17,12,1,1,10,6,120:00:00,16,42,3,16,10,12,6,23,13,1,2,15,10,84:59:00,15,34,6,13,6,7,3,11,12,8,1,4,7,120:00:00,19,46,7,20,8,13,4,16,14,10,2,5,10
22300468,NYK,CHI,86:46:00,15,30,7,14,3,3,3,17,10,2,3,11,4,120:00:00,19,41,10,19,3,3,4,20,12,3,4,12,8,84:37:00,17,34,8,15,5,7,2,12,9,5,1,6,4,120:00:00,20,43,8,17,7,9,3,16,12,6,4,7,7
22300473,PHX,LAC,81:12:00,15,32,2,11,6,7,4,8,8,5,0,8,6,120:00:00,20,44,3,15,8,9,8,11,9,6,0,9,9,79:04:00,19,31,8,14,10,10,4,13,10,4,2,6,5,120:00:00,24,41,9,18,13,14,5,17,13,6,2,8,8
22300465,CLE,WAS,74:32:00,20,32,10,13,0,0,5,12,13,2,2,2,3,120:00:00,27,52,13,21,0,0,6,19,20,2,3,4,4,72:47:00,18,32,5,10,0,0,4,8,9,1,1,2,2,120:00:00,23,49,8,19,1,4,5,15,14,4,3,3,4
22300472,DAL,POR,79:24:00,21,34,6,14,14,17,2,11,13,7,3,3,6,120:00:00,26,42,7,16,19,25,4,14,15,7,3,5,10,65:36:00,7,25,2,9,5,7,6,5,5,1,1,12,11,120:00:00,16,41,5,18,10,12,7,13,10,1,1,14,20
22300475,LAL,MIA,83:48:00,8,22,1,9,10,12,2,17,12,1,1,10,6,120:00:00,16,42,3,16,10,12,6,23,13,1,2,15,10,84:59:00,15,34,6,13,6,7,3,11,12,8,1,4,7,120:00:00,19,46,7,20,8,13,4,16,14,10,2,5,10
22300466,IND,MIL,66:48:00,12,21,2,10,5,7,1,8,9,2,2,3,5,120:00:00,25,45,5,16,11,14,4,16,19,3,2,5,8,77:11:00,17,33,7,15,5,6,2,10,13,3,0,5,7,120:00:00,27,49,9,20,5,6,5,15,16,3,1,6,12
22300469,HOU,BKN,88:56:00,14,29,6,14,2,3,2,18,9,2,1,9,6,120:00:00,18,37,9,18,4,7,2,21,12,3,1,12,6,77:48:00,11,28,3,16,2,4,3,11,8,4,4,3,2,120:00:00,20,47,6,22,4,6,5,17,15,8,4,5,6
22300467,ATL,OKC,80:02:00,14,33,3,14,17,18,4,16,11,5,3,4,6,120:00:00,23,46,8,21,22,23,5,22,14,6,3,5,9,64:52:00,7,23,4,7,7,9,3,12,9,1,0,7,6,120:00:00,21,48,10,24,7,9,5,17,14,4,1,9,14
22300466,IND,MIL,66:48:00,12,21,2,10,5,7,1,8,9,2,2,3,5,120:00:00,25,45,5,16,11,14,4,16,19,3,2,5,8,77:11:00,17,33,7,15,5,6,2,10,13,3,0,5,7,120:00:00,27,49,9,20,5,6,5,15,16,3,1,6,12
22300470,MEM,TOR,78:34:00,14,34,2,10,4,4,3,10,11,1,1,5,7,120:00:00,19,50,6,20,4,4,4,15,13,3,2,7,11,82:30:00,17,34,5,9,11,13,2,14,8,2,3,3,4,120:00:00,22,46,7,14,11,13,4,23,12,3,3,6,7
22300465,CLE,WAS,74:32:00,20,32,10,13,0,0,5,12,13,2,2,2,3,120:00:00,27,52,13,21,0,0,6,19,20,2,3,4,4,72:47:00,18,32,5,10,0,0,4,8,9,1,1,2,2,120:00:00,23,49,8,19,1,4,5,15,14,4,3,3,4
22300474,UTA,DET,62:01:00,17,33,5,12,6,7,4,4,6,3,0,1,5,120:00:00,25,51,7,17,9,10,9,10,13,6,4,7,7,79:36:00,21,33,7,12,4,5,3,10,14,1,1,6,7,120:00:00,28,51,8,17,4,5,9,15,21,2,2,9,9
22300471,MIN,NOP,82:19:00,14,28,3,8,5,7,1,3,11,3,1,3,7,120:00:00,17,41,5,16,7,10,2,9,14,4,3,4,7,76:40:00,18,27,4,8,7,9,1,13,11,1,1,5,7,120:00:00,22,37,6,14,9,11,3,19,13,3,2,6,10
22300476,SAC,ORL,68:35:00,17,32,2,7,6,7,5,10,11,5,1,3,3,120:00:00,25,43,8,16,9,11,6,14,19,6,1,6,8,65:04:00,11,23,5,8,7,10,2,7,6,2,1,8,4,120:00:00,18,35,9,12,10,13,3,11,12,3,1,12,9
22300476,SAC,ORL,68:35:00,17,32,2,7,6,7,5,10,11,5,1,3,3,120:00:00,25,43,8,16,9,11,6,14,19,6,1,6,8,65:04:00,11,23,5,8,7,10,2,7,6,2,1,8,4,120:00:00,18,35,9,12,10,13,3,11,12,3,1,12,9
22300469,HOU,BKN,88:56:00,14,29,6,14,2,3,2,18,9,2,1,9,6,120:00:00,18,37,9,18,4,7,2,21,12,3,1,12,6,77:48:00,11,28,3,16,2,4,3,11,8,4,4,3,2,120:00:00,20,47,6,22,4,6,5,17,15,8,4,5,6
22300474,UTA,DET,62:01:00,17,33,5,12,6,7,4,4,6,3,0,1,5,120:00:00,25,51,7,17,9,10,9,10,13,6,4,7,7,79:36:00,21,33,7,12,4,5,3,10,14,1,1,6,7,120:00:00,28,51,8,17,4,5,9,15,21,2,2,9,9
22300467,ATL,OKC,80:02:00,14,33,3,14,17,18,4,16,11,5,3,4,6,120:00:00,23,46,8,21,22,23,5,22,14,6,3,5,9,64:52:00,7,23,4,7,7,9,3,12,9,1,0,7,6,120:00:00,21,48,10,24,7,9,5,17,14,4,1,9,14
22300473,PHX,LAC,81:12:00,15,32,2,11,6,7,4,8,8,5,0,8,6,120:00:00,20,44,3,15,8,9,8,11,9,6,0,9,9,79:04:00,19,31,8,14,10,10,4,13,10,4,2,6,5,120:00:00,24,41,9,18,13,14,5,17,13,6,2,8,8
22300459,PHI,CHI,87:52:00,24,37,9,17,8,9,1,17,16,3,4,2,7,120:00:00,27,45,10,20,9,11,2,20,20,3,5,2,11,83:58:00,13,34,1,13,10,14,6,10,4,1,0,5,7,120:00:00,15,47,2,19,10,14,10,15,5,1,0,8,9
22300463,GSW,ORL,71:46:00,16,28,5,12,6,9,2,3,9,4,2,4,6,120:00:00,21,41,6,19,7,14,4,13,11,4,2,6,9,73:34:00,10,30,4,14,7,9,6,10,7,4,1,7,8,120:00:00,18,48,6,21,13,15,12,15,9,5,2,8,10
22300464,SAC,CHA,84:50:00,15,36,6,16,1,3,6,13,11,5,0,7,6,120:00:00,19,46,8,21,4,7,6,22,14,5,1,9,10,73:49:00,12,27,4,13,1,2,0,10,6,0,2,3,3,120:00:00,18,42,8,21,1,2,0,18,10,4,3,8,7
22300462,OKC,BOS,80:38:00,17,32,5,14,2,3,1,12,10,3,5,5,4,120:00:00,23,45,8,21,4,5,4,13,16,3,5,6,10,80:24:00,16,34,6,14,12,14,5,13,13,1,2,8,7,120:00:00,20,42,9,20,12,14,7,16,16,3,4,8,8
22300464,SAC,CHA,84:50:00,15,36,6,16,1,3,6,13,11,5,0,7,6,120:00:00,19,46,8,21,4,7,6,22,14,5,1,9,10,73:49:00,12,27,4,13,1,2,0,10,6,0,2,3,3,120:00:00,18,42,8,21,1,2,0,18,10,4,3,8,7
22300460,MEM,SAS,75:48:00,13,32,3,11,3,4,1,11,7,4,6,4,5,120:00:00,17,43,5,19,8,9,2,19,12,4,7,6,9,63:15:00,8,21,2,5,2,4,1,9,4,1,5,3,5,120:00:00,16,41,5,12,3,6,4,20,11,2,6,11,12
22300459,PHI,CHI,87:52:00,24,37,9,17,8,9,1,17,16,3,4,2,7,120:00:00,27,45,10,20,9,11,2,20,20,3,5,2,11,83:58:00,13,34,1,13,10,14,6,10,4,1,0,5,7,120:00:00,15,47,2,19,10,14,10,15,5,1,0,8,9
22300463,GSW,ORL,71:46:00,16,28,5,12,6,9,2,3,9,4,2,4,6,120:00:00,21,41,6,19,7,14,4,13,11,4,2,6,9,73:34:00,10,30,4,14,7,9,6,10,7,4,1,7,8,120:00:00,18,48,6,21,13,15,12,15,9,5,2,8,10
22300460,MEM,SAS,75:48:00,13,32,3,11,3,4,1,11,7,4,6,4,5,120:00:00,17,43,5,19,8,9,2,19,12,4,7,6,9,63:15:00,8,21,2,5,2,4,1,9,4,1,5,3,5,120:00:00,16,41,5,12,3,6,4,20,11,2,6,11,12
22300462,OKC,BOS,80:38:00,17,32,5,14,2,3,1,12,10,3,5,5,4,120:00:00,23,45,8,21,4,5,4,13,16,3,5,6,10,80:24:00,16,34,6,14,12,14,5,13,13,1,2,8,7,120:00:00,20,42,9,20,12,14,7,16,16,3,4,8,8
22300461,NOP,BKN,72:48:00,18,28,8,10,1,1,6,15,10,2,4,8,4,120:00:00,23,44,10,20,3,4,8,21,14,5,7,8,5,82:11:00,9,30,5,16,2,2,1,7,7,3,2,3,3,120:00:00,13,46,6,22,2,2,5,12,11,3,2,6,4
22300461,NOP,BKN,72:48:00,18,28,8,10,1,1,6,15,10,2,4,8,4,120:00:00,23,44,10,20,3,4,8,21,14,5,7,8,5,82:11:00,9,30,5,16,2,2,1,7,7,3,2,3,3,120:00:00,13,46,6,22,2,2,5,12,11,3,2,6,4
22300451,NYK,MIN,86:36:00,15,35,5,16,11,12,6,10,11,4,3,2,7,120:00:00,20,47,8,22,13,14,10,14,12,4,3,3,12,81:42:00,12,28,4,11,13,16,2,11,4,0,0,4,7,120:00:00,15,33,6,14,13,18,2,15,5,0,0,8,10
22300456,PHX,POR,79:14:00,14,33,3,11,10,12,5,9,8,3,4,6,5,120:00:00,20,43,5,15,10,14,6,17,13,4,5,7,9,78:32:00,13,30,5,10,4,4,1,10,10,3,3,5,4,120:00:00,19,42,5,15,4,4,3,14,14,3,5,8,8
22300455,DEN,CHA,82:51:00,13,29,5,13,2,4,2,16,10,2,2,5,3,120:00:00,20,44,7,18,2,5,3,22,13,3,3,7,4,82:58:00,17,35,3,9,3,3,3,15,10,1,1,4,2,120:00:00,20,45,5,14,4,6,3,20,11,3,3,6,5
22300454,MIL,IND,85:47:00,20,33,6,13,10,11,0,20,13,1,2,6,9,120:00:00,22,43,7,20,11,12,1,24,14,3,4,8,14,60:26:00,9,30,1,14,4,5,3,9,6,3,2,4,3,120:00:00,18,50,3,20,17,21,8,16,12,6,2,5,11
22300451,NYK,MIN,86:36:00,15,35,5,16,11,12,6,10,11,4,3,2,7,120:00:00,20,47,8,22,13,14,10,14,12,4,3,3,12,81:42:00,12,28,4,11,13,16,2,11,4,0,0,4,7,120:00:00,15,33,6,14,13,18,2,15,5,0,0,8,10
22300453,HOU,DET,79:58:00,16,33,5,14,4,6,1,8,7,2,1,3,3,120:00:00,23,47,7,21,6,9,4,14,12,4,1,4,5,78:01:00,14,31,3,9,1,2,6,11,10,0,0,4,4,120:00:00,22,45,6,15,5,6,7,16,12,1,3,7,9
